entry_type,pnl_pts,pnl_cash,bars_held,mfe,mae
CONFIRMED_BREAKOUT,58.0,11600.0,23,65.0,-26.0
CONFIRMED_BREAKOUT,-15.0,-3000.0,2,6.0,-19.0
EARLY_BREAKOUT,9.299999999999999,1859.9999999999998,5,31.0,-19.0
CONFIRMED_BREAKOUT,-20.0,-4000.0,7,1.0,-22.0
CONFIRMED_BREAKOUT,-22.0,-4400.0,5,8.0,-26.0
EARLY_BREAKOUT,-12.0,-2400.0,46,67.0,-42.0
EARLY_BREAKOUT,9.6,1920.0,6,36.0,-16.0
EARLY_BREAKOUT,-3.5999999999999996,-719.9999999999999,1,5.0,-12.0
EARLY_BREAKOUT,-3.3,-660.0,9,14.0,-11.0
EARLY_BREAKOUT,4.2,840.0,7,19.0,-9.0
EARLY_BREAKOUT,16.5,3300.0,6,58.0,-22.0
CONFIRMED_BREAKOUT,-25.0,-5000.0,2,3.0,-47.0
CONFIRMED_BREAKOUT,55.0,11000.0,106,57.0,-34.0
EARLY_BREAKOUT,-2.4,-480.0,1,1.0,-8.0
CONFIRMED_BREAKOUT,47.0,9400.0,5,53.0,-63.0
CONFIRMED_BREAKOUT,84.0,16800.0,5,93.0,-18.0
CONFIRMED_BREAKOUT,-16.0,-3200.0,5,3.0,-18.0
EARLY_BREAKOUT,-2.6999999999999997,-540.0,9,3.0,-13.0
EARLY_BREAKOUT,-2.1,-420.0,18,9.0,-8.0
EARLY_BREAKOUT,-1.5,-300.0,3,4.0,-8.0
EARLY_BREAKOUT,-1.7999999999999998,-359.99999999999994,3,0.0,-11.0
EARLY_BREAKOUT,-3.0,-600.0,14,6.0,-12.0
EARLY_BREAKOUT,-2.1,-420.0,3,6.0,-8.0
CONFIRMED_BREAKOUT,-31.0,-6200.0,10,44.0,-36.0
CONFIRMED_BREAKOUT,-20.0,-4000.0,22,8.0,-20.0
CONFIRMED_BREAKOUT,-12.0,-2400.0,6,12.0,-14.0
EARLY_BREAKOUT,-3.3,-660.0,7,2.0,-11.0
EARLY_BREAKOUT,4.5,900.0,9,16.0,-7.0
EARLY_BREAKOUT,-13.5,-2700.0,1,0.0,-51.0
EARLY_BREAKOUT,16.8,3360.0,14,57.0,-27.0
CONFIRMED_BREAKOUT,75.0,15000.0,8,84.0,-15.0
EARLY_BREAKOUT,-9.6,-1920.0,7,12.0,-32.0
CONFIRMED_BREAKOUT,-23.0,-4600.0,9,9.0,-32.0
EARLY_BREAKOUT,5.7,1140.0,9,22.0,-9.0
CONFIRMED_BREAKOUT,26.0,5200.0,31,26.0,-35.0
EARLY_BREAKOUT,-3.3,-660.0,17,14.0,-11.0
CONFIRMED_BREAKOUT,37.0,7400.0,1,37.0,-41.0
CONFIRMED_BREAKOUT,-15.0,-3000.0,4,16.0,-30.0
CONFIRMED_BREAKOUT,-55.0,-11000.0,2,13.0,-85.0
EARLY_BREAKOUT,-5.1,-1019.9999999999999,3,11.0,-25.0
EARLY_BREAKOUT,-2.6999999999999997,-540.0,7,7.0,-10.0
CONFIRMED_BREAKOUT,-14.0,-2800.0,3,7.0,-16.0
CONFIRMED_BREAKOUT,-14.0,-2800.0,4,8.0,-17.0
EARLY_BREAKOUT,-2.1,-420.0,1,9.0,-8.0
CONFIRMED_BREAKOUT,18.0,3600.0,3,19.0,-10.0
EARLY_BREAKOUT,-9.9,-1980.0,3,1.0,-40.0
EARLY_BREAKOUT,-6.0,-1200.0,4,2.0,-20.0
CONFIRMED_BREAKOUT,-21.0,-4200.0,1,21.0,-31.0
CONFIRMED_BREAKOUT,-39.0,-7800.0,4,25.0,-45.0
EARLY_BREAKOUT,13.799999999999999,2760.0,29,50.0,-11.0
CONFIRMED_BREAKOUT,59.0,11800.0,8,63.0,-25.0
EARLY_BREAKOUT,-4.2,-840.0,3,11.0,-16.0
EARLY_BREAKOUT,8.1,1620.0,7,28.0,-14.0
CONFIRMED_BREAKOUT,-8.0,-1600.0,2,2.0,-13.0
CONFIRMED_BREAKOUT,-22.0,-4400.0,18,35.0,-23.0
CONFIRMED_BREAKOUT,-15.0,-3000.0,4,3.0,-18.0
CONFIRMED_BREAKOUT,143.0,28600.0,24,222.0,-7.0
CONFIRMED_BREAKOUT,-28.0,-5600.0,33,43.0,-57.0
EARLY_BREAKOUT,9.0,1800.0,1,33.0,-18.0
EARLY_BREAKOUT,-6.8999999999999995,-1380.0,12,13.0,-25.0
CONFIRMED_BREAKOUT,-15.0,-3000.0,11,7.0,-15.0
EARLY_BREAKOUT,7.199999999999999,1439.9999999999998,10,26.0,-10.0
CONFIRMED_BREAKOUT,-8.0,-1600.0,3,0.0,-12.0
EARLY_BREAKOUT,6.6,1320.0,63,24.0,-12.0
CONFIRMED_BREAKOUT,-21.0,-4200.0,5,4.0,-25.0
CONFIRMED_BREAKOUT,-42.0,-8400.0,27,57.0,-53.0
EARLY_BREAKOUT,9.6,1920.0,6,39.0,-15.0
EARLY_BREAKOUT,6.6,1320.0,1,32.0,-11.0
EARLY_BREAKOUT,-4.2,-840.0,5,1.0,-15.0
EARLY_BREAKOUT,15.899999999999999,3179.9999999999995,6,56.0,-27.0
CONFIRMED_BREAKOUT,-29.0,-5800.0,4,23.0,-35.0
EARLY_BREAKOUT,-6.6,-1320.0,12,8.0,-23.0
CONFIRMED_BREAKOUT,29.0,5800.0,6,31.0,-28.0
EARLY_BREAKOUT,-2.1,-420.0,13,7.0,-8.0
CONFIRMED_BREAKOUT,14.0,2800.0,16,17.0,-19.0
CONFIRMED_BREAKOUT,-31.0,-6200.0,8,12.0,-43.0
CONFIRMED_BREAKOUT,-34.0,-6800.0,18,14.0,-38.0
CONFIRMED_BREAKOUT,-11.0,-2200.0,25,18.0,-21.0
CONFIRMED_BREAKOUT,-19.0,-3800.0,21,8.0,-25.0
CONFIRMED_BREAKOUT,-19.0,-3800.0,18,10.0,-27.0
CONFIRMED_BREAKOUT,-45.0,-9000.0,6,4.0,-56.0
CONFIRMED_BREAKOUT,-49.0,-9800.0,4,4.0,-69.0
CONFIRMED_BREAKOUT,-26.0,-5200.0,16,2.0,-29.0
EARLY_BREAKOUT,10.5,2100.0,34,36.0,-20.0
CONFIRMED_BREAKOUT,45.0,9000.0,5,47.0,-20.0
EARLY_BREAKOUT,-5.1,-1019.9999999999999,56,27.0,-18.0
CONFIRMED_BREAKOUT,-12.0,-2400.0,22,16.0,-16.0
EARLY_BREAKOUT,-6.0,-1200.0,5,1.0,-21.0
EARLY_BREAKOUT,13.5,2700.0,7,49.0,-19.0
CONFIRMED_BREAKOUT,77.0,15400.0,22,79.0,-32.0
EARLY_BREAKOUT,14.1,2820.0,13,47.0,-24.0
CONFIRMED_BREAKOUT,-18.0,-3600.0,5,15.0,-18.0
EARLY_BREAKOUT,-4.2,-840.0,2,3.0,-17.0
EARLY_BREAKOUT,-6.3,-1260.0,23,17.0,-21.0
CONFIRMED_BREAKOUT,37.0,7400.0,14,37.0,-31.0
CONFIRMED_BREAKOUT,62.0,12400.0,3,81.0,-44.0
CONFIRMED_BREAKOUT,-59.0,-11800.0,5,16.0,-61.0
CONFIRMED_BREAKOUT,-28.0,-5600.0,3,7.0,-33.0
CONFIRMED_BREAKOUT,-48.0,-9600.0,20,5.0,-49.0
CONFIRMED_BREAKOUT,-15.0,-3000.0,2,3.0,-21.0
CONFIRMED_BREAKOUT,-20.0,-4000.0,11,6.0,-26.0
EARLY_BREAKOUT,-5.1,-1019.9999999999999,3,2.0,-17.0
CONFIRMED_BREAKOUT,28.0,5600.0,5,37.0,-18.0
CONFIRMED_BREAKOUT,74.0,14800.0,10,79.0,-36.0
EARLY_BREAKOUT,24.599999999999998,4920.0,20,83.0,-19.0
CONFIRMED_BREAKOUT,-37.0,-7400.0,15,32.0,-41.0
CONFIRMED_BREAKOUT,-19.0,-3800.0,2,6.0,-29.0
CONFIRMED_BREAKOUT,-37.0,-7400.0,19,8.0,-43.0
CONFIRMED_BREAKOUT,46.0,9200.0,24,50.0,-30.0
CONFIRMED_BREAKOUT,-34.0,-6800.0,9,15.0,-34.0
EARLY_BREAKOUT,40.8,8159.999999999999,5,138.0,-8.0
CONFIRMED_BREAKOUT,-33.0,-6600.0,6,18.0,-62.0
CONFIRMED_BREAKOUT,66.0,13200.0,16,74.0,-23.0
EARLY_BREAKOUT,-11.4,-2280.0,5,10.0,-41.0
CONFIRMED_BREAKOUT,64.0,12800.0,48,64.0,-26.0
CONFIRMED_BREAKOUT,-23.0,-4600.0,3,15.0,-26.0
CONFIRMED_BREAKOUT,-24.0,-4800.0,13,10.0,-26.0
CONFIRMED_BREAKOUT,66.0,13200.0,15,88.0,-7.0
EARLY_BREAKOUT,8.1,1620.0,5,28.0,-14.0
CONFIRMED_BREAKOUT,-17.0,-3400.0,2,8.0,-28.0
EARLY_BREAKOUT,-3.0,-600.0,4,9.0,-16.0
EARLY_BREAKOUT,7.5,1500.0,63,30.0,-14.0
EARLY_BREAKOUT,-5.7,-1140.0,13,20.0,-19.0
CONFIRMED_BREAKOUT,65.0,13000.0,8,73.0,-35.0
CONFIRMED_BREAKOUT,-24.0,-4800.0,5,3.0,-29.0
CONFIRMED_BREAKOUT,55.0,11000.0,30,58.0,-22.0
CONFIRMED_BREAKOUT,23.0,4600.0,4,66.0,-13.0
CONFIRMED_BREAKOUT,68.0,13600.0,11,78.0,-41.0
CONFIRMED_BREAKOUT,42.0,8400.0,21,43.0,-20.0
EARLY_BREAKOUT,13.5,2700.0,4,48.0,-12.0
EARLY_BREAKOUT,27.0,5400.0,18,92.0,-23.0
CONFIRMED_BREAKOUT,-45.0,-9000.0,5,12.0,-49.0
CONFIRMED_BREAKOUT,51.0,10200.0,14,61.0,-21.0
EARLY_BREAKOUT,-9.0,-1800.0,12,18.0,-41.0
EARLY_BREAKOUT,-5.7,-1140.0,18,7.0,-21.0
CONFIRMED_BREAKOUT,-15.0,-3000.0,67,25.0,-15.0
CONFIRMED_BREAKOUT,-25.0,-5000.0,46,33.0,-25.0
CONFIRMED_BREAKOUT,-41.0,-8200.0,8,10.0,-43.0
CONFIRMED_BREAKOUT,-22.0,-4400.0,10,19.0,-30.0
EARLY_BREAKOUT,-8.7,-1739.9999999999998,5,3.0,-35.0
EARLY_BREAKOUT,21.0,4200.0,28,79.0,-26.0
CONFIRMED_BREAKOUT,-40.0,-8000.0,33,20.0,-41.0
EARLY_BREAKOUT,-6.0,-1200.0,4,12.0,-20.0
CONFIRMED_BREAKOUT,-23.0,-4600.0,4,18.0,-23.0
CONFIRMED_BREAKOUT,-57.0,-11400.0,9,25.0,-59.0
CONFIRMED_BREAKOUT,52.0,10400.0,6,54.0,-48.0
EARLY_BREAKOUT,8.4,1680.0,4,35.0,-12.0
EARLY_BREAKOUT,14.1,2820.0,10,49.0,-14.0
CONFIRMED_BREAKOUT,61.0,12200.0,2,75.0,-20.0
CONFIRMED_BREAKOUT,-26.0,-5200.0,8,29.0,-34.0
CONFIRMED_BREAKOUT,-46.0,-9200.0,1,21.0,-46.0
CONFIRMED_BREAKOUT,-45.0,-9000.0,9,42.0,-49.0
CONFIRMED_BREAKOUT,-55.0,-11000.0,4,14.0,-78.0
EARLY_BREAKOUT,-9.299999999999999,-1859.9999999999998,3,5.0,-39.0
CONFIRMED_BREAKOUT,35.0,7000.0,52,35.0,-18.0
CONFIRMED_BREAKOUT,41.0,8200.0,12,46.0,-90.0
EARLY_BREAKOUT,-16.2,-3240.0,7,41.0,-54.0
CONFIRMED_BREAKOUT,103.0,20600.0,10,107.0,-43.0
CONFIRMED_BREAKOUT,-20.0,-4000.0,2,3.0,-20.0
CONFIRMED_BREAKOUT,-23.0,-4600.0,16,21.0,-27.0
CONFIRMED_BREAKOUT,-37.0,-7400.0,59,19.0,-39.0
EARLY_BREAKOUT,-3.5999999999999996,-719.9999999999999,5,5.0,-15.0
EARLY_BREAKOUT,-7.199999999999999,-1439.9999999999998,22,28.0,-27.0
CONFIRMED_BREAKOUT,45.0,9000.0,15,47.0,-26.0
EARLY_BREAKOUT,10.5,2100.0,18,38.0,-15.0
CONFIRMED_BREAKOUT,22.0,4400.0,9,25.0,-17.0
CONFIRMED_BREAKOUT,-11.0,-2200.0,8,27.0,-15.0
CONFIRMED_BREAKOUT,60.0,12000.0,7,69.0,-53.0
EARLY_BREAKOUT,-6.3,-1260.0,52,21.0,-23.0
CONFIRMED_BREAKOUT,26.0,5200.0,5,29.0,-19.0
CONFIRMED_BREAKOUT,57.0,11400.0,9,59.0,-19.0
CONFIRMED_BREAKOUT,-28.0,-5600.0,21,7.0,-30.0
CONFIRMED_BREAKOUT,-16.0,-3200.0,4,1.0,-20.0
CONFIRMED_BREAKOUT,-47.0,-9400.0,25,13.0,-58.0
CONFIRMED_BREAKOUT,63.0,12600.0,7,64.0,-24.0
CONFIRMED_BREAKOUT,-37.0,-7400.0,4,6.0,-40.0
CONFIRMED_BREAKOUT,-12.0,-2400.0,13,14.0,-12.0
EARLY_BREAKOUT,-12.0,-2400.0,30,32.0,-49.0
EARLY_BREAKOUT,-7.5,-1500.0,2,7.0,-31.0
CONFIRMED_BREAKOUT,-26.0,-5200.0,26,16.0,-29.0
CONFIRMED_BREAKOUT,-40.0,-8000.0,1,7.0,-43.0
CONFIRMED_BREAKOUT,-38.0,-7600.0,20,35.0,-44.0
CONFIRMED_BREAKOUT,-20.0,-4000.0,18,15.0,-24.0
CONFIRMED_BREAKOUT,-28.0,-5600.0,26,52.0,-30.0
EARLY_BREAKOUT,-5.1,-1019.9999999999999,17,18.0,-20.0
CONFIRMED_BREAKOUT,29.0,5800.0,5,29.0,-23.0
CONFIRMED_BREAKOUT,53.0,10600.0,14,53.0,-25.0
EARLY_BREAKOUT,-3.9,-780.0,14,11.0,-13.0
EARLY_BREAKOUT,-1.7999999999999998,-359.99999999999994,3,3.0,-11.0
CONFIRMED_BREAKOUT,30.0,6000.0,9,32.0,-23.0
EARLY_BREAKOUT,-3.3,-660.0,5,2.0,-13.0
CONFIRMED_BREAKOUT,-72.0,-14400.0,16,18.0,-73.0
CONFIRMED_BREAKOUT,-33.0,-6600.0,8,23.0,-36.0
CONFIRMED_BREAKOUT,28.0,5600.0,2,31.0,-17.0
EARLY_BREAKOUT,-7.199999999999999,-1439.9999999999998,18,16.0,-29.0
EARLY_BREAKOUT,-3.9,-780.0,9,1.0,-16.0
EARLY_BREAKOUT,-4.2,-840.0,9,9.0,-17.0
CONFIRMED_BREAKOUT,-7.0,-1400.0,2,1.0,-12.0
EARLY_BREAKOUT,-5.1,-1019.9999999999999,4,1.0,-17.0
EARLY_BREAKOUT,-3.9,-780.0,6,9.0,-13.0
CONFIRMED_BREAKOUT,15.0,3000.0,9,20.0,-18.0
EARLY_BREAKOUT,3.5999999999999996,719.9999999999999,3,12.0,-10.0
EARLY_BREAKOUT,-7.5,-1500.0,2,4.0,-25.0
EARLY_BREAKOUT,-5.1,-1019.9999999999999,13,23.0,-21.0
CONFIRMED_BREAKOUT,22.0,4400.0,22,25.0,-14.0
EARLY_BREAKOUT,-2.6999999999999997,-540.0,10,3.0,-9.0
EARLY_BREAKOUT,-3.9,-780.0,30,16.0,-13.0
EARLY_BREAKOUT,10.5,2100.0,6,42.0,-12.0
EARLY_BREAKOUT,-4.5,-900.0,4,5.0,-16.0
CONFIRMED_BREAKOUT,24.0,4800.0,6,27.0,-35.0
EARLY_BREAKOUT,19.5,3900.0,6,70.0,-43.0
EARLY_BREAKOUT,-13.2,-2640.0,12,16.0,-53.0
CONFIRMED_BREAKOUT,48.0,9600.0,17,50.0,-22.0
EARLY_BREAKOUT,-7.199999999999999,-1439.9999999999998,7,6.0,-33.0
CONFIRMED_BREAKOUT,39.0,7800.0,58,39.0,-21.0
CONFIRMED_BREAKOUT,-13.0,-2600.0,5,3.0,-18.0
EARLY_BREAKOUT,-1.7999999999999998,-359.99999999999994,1,1.0,-7.0
EARLY_BREAKOUT,-3.3,-660.0,20,11.0,-15.0
CONFIRMED_BREAKOUT,-15.0,-3000.0,21,6.0,-18.0
EARLY_BREAKOUT,6.3,1260.0,3,25.0,-8.0
EARLY_BREAKOUT,-3.0,-600.0,7,11.0,-22.0
EARLY_BREAKOUT,-26.4,-5280.0,2,4.0,-88.0
CONFIRMED_BREAKOUT,46.0,9200.0,2,49.0,-11.0
EARLY_BREAKOUT,20.4,4079.9999999999995,8,71.0,-37.0
CONFIRMED_BREAKOUT,-32.0,-6400.0,23,45.0,-39.0
CONFIRMED_BREAKOUT,-25.0,-5000.0,23,12.0,-29.0
EARLY_BREAKOUT,-7.5,-1500.0,14,5.0,-25.0
CONFIRMED_BREAKOUT,70.0,14000.0,16,80.0,-32.0
CONFIRMED_BREAKOUT,-32.0,-6400.0,8,8.0,-32.0
EARLY_BREAKOUT,4.5,900.0,10,15.0,-8.0
CONFIRMED_BREAKOUT,-31.0,-6200.0,27,45.0,-36.0
CONFIRMED_BREAKOUT,-15.0,-3000.0,20,15.0,-21.0
CONFIRMED_BREAKOUT,31.0,6200.0,13,31.0,-16.0
CONFIRMED_BREAKOUT,100.0,20000.0,52,108.0,-30.0
CONFIRMED_BREAKOUT,36.0,7200.0,5,40.0,-14.0
EARLY_BREAKOUT,-3.9,-780.0,8,4.0,-14.0
CONFIRMED_BREAKOUT,-14.0,-2800.0,37,15.0,-17.0
EARLY_BREAKOUT,-2.6999999999999997,-540.0,5,1.0,-11.0
EARLY_BREAKOUT,5.3999999999999995,1080.0,15,20.0,-9.0
EARLY_BREAKOUT,-4.8,-960.0,3,3.0,-19.0
CONFIRMED_BREAKOUT,-31.0,-6200.0,1,6.0,-31.0
CONFIRMED_BREAKOUT,37.0,7400.0,31,37.0,-16.0
EARLY_BREAKOUT,-3.5999999999999996,-719.9999999999999,3,4.0,-12.0
CONFIRMED_BREAKOUT,-18.0,-3600.0,13,7.0,-22.0
CONFIRMED_BREAKOUT,50.0,10000.0,21,61.0,-19.0
CONFIRMED_BREAKOUT,65.0,13000.0,7,68.0,-30.0
CONFIRMED_BREAKOUT,-50.0,-10000.0,7,13.0,-59.0
EARLY_BREAKOUT,-8.4,-1680.0,9,5.0,-34.0
CONFIRMED_BREAKOUT,-18.0,-3600.0,2,5.0,-34.0
EARLY_BREAKOUT,6.0,1200.0,28,23.0,-17.0
CONFIRMED_BREAKOUT,20.0,4000.0,7,21.0,-14.0
CONFIRMED_BREAKOUT,-9.0,-1800.0,1,3.0,-14.0
EARLY_BREAKOUT,-4.5,-900.0,21,1.0,-17.0
CONFIRMED_BREAKOUT,-22.0,-4400.0,5,20.0,-22.0
EARLY_BREAKOUT,-3.5999999999999996,-719.9999999999999,27,19.0,-12.0
CONFIRMED_BREAKOUT,-40.0,-8000.0,12,66.0,-75.0
CONFIRMED_BREAKOUT,-33.0,-6600.0,7,1.0,-45.0
EARLY_BREAKOUT,11.7,2340.0,18,40.0,-16.0
CONFIRMED_BREAKOUT,-19.0,-3800.0,14,12.0,-22.0
CONFIRMED_BREAKOUT,-14.0,-2800.0,2,3.0,-16.0
CONFIRMED_BREAKOUT,32.0,6400.0,37,36.0,-13.0
EARLY_BREAKOUT,-4.2,-840.0,4,9.0,-19.0
EARLY_BREAKOUT,-6.0,-1200.0,1,2.0,-20.0
CONFIRMED_BREAKOUT,93.0,18600.0,40,94.0,-29.0
CONFIRMED_BREAKOUT,-23.0,-4600.0,2,1.0,-29.0
CONFIRMED_BREAKOUT,-21.0,-4200.0,16,11.0,-27.0
CONFIRMED_BREAKOUT,77.0,15400.0,10,86.0,-35.0
CONFIRMED_BREAKOUT,72.0,14400.0,27,74.0,-40.0
CONFIRMED_BREAKOUT,-32.0,-6400.0,21,18.0,-32.0
CONFIRMED_BREAKOUT,38.0,7600.0,45,39.0,-23.0
CONFIRMED_BREAKOUT,-20.0,-4000.0,6,5.0,-20.0
EARLY_BREAKOUT,-5.1,-1019.9999999999999,6,0.0,-19.0
CONFIRMED_BREAKOUT,37.0,7400.0,11,37.0,-10.0
CONFIRMED_BREAKOUT,71.0,14200.0,18,73.0,-26.0
CONFIRMED_BREAKOUT,-17.0,-3400.0,7,5.0,-19.0
CONFIRMED_BREAKOUT,-56.0,-11200.0,4,13.0,-56.0
CONFIRMED_BREAKOUT,66.0,13200.0,12,75.0,-33.0
CONFIRMED_BREAKOUT,-19.0,-3800.0,20,8.0,-20.0
EARLY_BREAKOUT,-7.199999999999999,-1439.9999999999998,8,6.0,-27.0
EARLY_BREAKOUT,-4.2,-840.0,8,5.0,-14.0
EARLY_BREAKOUT,-2.6999999999999997,-540.0,7,3.0,-9.0
CONFIRMED_BREAKOUT,-34.0,-6800.0,5,22.0,-34.0
EARLY_BREAKOUT,-9.299999999999999,-1859.9999999999998,16,19.0,-35.0
CONFIRMED_BREAKOUT,-26.0,-5200.0,20,20.0,-28.0
CONFIRMED_BREAKOUT,-25.0,-5000.0,4,7.0,-28.0
CONFIRMED_BREAKOUT,-67.0,-13400.0,21,57.0,-69.0
CONFIRMED_BREAKOUT,-40.0,-8000.0,5,29.0,-42.0
CONFIRMED_BREAKOUT,-45.0,-9000.0,4,13.0,-47.0
EARLY_BREAKOUT,-7.5,-1500.0,8,5.0,-25.0
EARLY_BREAKOUT,-7.8,-1560.0,24,33.0,-27.0
EARLY_BREAKOUT,6.8999999999999995,1380.0,17,23.0,-11.0
CONFIRMED_BREAKOUT,-24.0,-4800.0,11,3.0,-26.0
CONFIRMED_BREAKOUT,-19.0,-3800.0,7,7.0,-26.0
CONFIRMED_BREAKOUT,-27.0,-5400.0,20,27.0,-38.0
CONFIRMED_BREAKOUT,45.0,9000.0,55,47.0,-21.0
CONFIRMED_BREAKOUT,65.0,13000.0,10,65.0,-27.0
CONFIRMED_BREAKOUT,212.0,42400.0,5,237.0,-39.0
EARLY_BREAKOUT,-15.299999999999999,-3060.0,32,100.0,-56.0
CONFIRMED_BREAKOUT,92.0,18400.0,61,100.0,-44.0
EARLY_BREAKOUT,-4.8,-960.0,4,13.0,-16.0
EARLY_BREAKOUT,-5.7,-1140.0,1,3.0,-20.0
EARLY_BREAKOUT,7.8,1560.0,9,27.0,-8.0
CONFIRMED_BREAKOUT,-11.0,-2200.0,18,4.0,-15.0
EARLY_BREAKOUT,4.5,900.0,1,15.0,-8.0
CONFIRMED_BREAKOUT,-21.0,-4200.0,2,7.0,-26.0
EARLY_BREAKOUT,15.899999999999999,3179.9999999999995,7,53.0,-14.0
CONFIRMED_BREAKOUT,45.0,9000.0,36,50.0,-23.0
CONFIRMED_BREAKOUT,25.0,5000.0,12,29.0,-36.0
EARLY_BREAKOUT,-2.6999999999999997,-540.0,7,11.0,-10.0
EARLY_BREAKOUT,5.7,1140.0,16,21.0,-9.0
CONFIRMED_BREAKOUT,-31.0,-6200.0,1,7.0,-32.0
EARLY_BREAKOUT,-9.9,-1980.0,2,0.0,-34.0
CONFIRMED_BREAKOUT,-13.0,-2600.0,2,2.0,-15.0
EARLY_BREAKOUT,9.0,1800.0,42,32.0,-11.0
EARLY_BREAKOUT,-5.1,-1019.9999999999999,16,5.0,-22.0
EARLY_BREAKOUT,-4.2,-840.0,25,20.0,-18.0
EARLY_BREAKOUT,-9.6,-1920.0,14,34.0,-36.0
EARLY_BREAKOUT,14.7,2940.0,18,49.0,-12.0
CONFIRMED_BREAKOUT,-17.0,-3400.0,1,1.0,-25.0
EARLY_BREAKOUT,11.4,2280.0,27,39.0,-11.0
CONFIRMED_BREAKOUT,-27.0,-5400.0,12,27.0,-58.0
CONFIRMED_BREAKOUT,46.0,9200.0,6,47.0,-18.0
EARLY_BREAKOUT,-8.1,-1620.0,37,41.0,-29.0
CONFIRMED_BREAKOUT,-32.0,-6400.0,26,5.0,-38.0
EARLY_BREAKOUT,-5.7,-1140.0,7,10.0,-28.0
CONFIRMED_BREAKOUT,-14.0,-2800.0,3,2.0,-15.0
CONFIRMED_BREAKOUT,-14.0,-2800.0,2,20.0,-23.0
CONFIRMED_BREAKOUT,34.0,6800.0,5,37.0,-19.0
EARLY_BREAKOUT,-4.8,-960.0,3,3.0,-19.0
CONFIRMED_BREAKOUT,-38.0,-7600.0,3,3.0,-46.0
CONFIRMED_BREAKOUT,-35.0,-7000.0,5,0.0,-39.0
CONFIRMED_BREAKOUT,-27.0,-5400.0,10,12.0,-27.0
EARLY_BREAKOUT,-5.1,-1019.9999999999999,8,15.0,-17.0
CONFIRMED_BREAKOUT,-25.0,-5000.0,10,42.0,-27.0
EARLY_BREAKOUT,-3.3,-660.0,34,20.0,-12.0
CONFIRMED_BREAKOUT,-30.0,-6000.0,7,4.0,-31.0
CONFIRMED_BREAKOUT,-34.0,-6800.0,15,23.0,-36.0
CONFIRMED_BREAKOUT,-18.0,-3600.0,17,10.0,-20.0
CONFIRMED_BREAKOUT,-48.0,-9600.0,5,5.0,-48.0
CONFIRMED_BREAKOUT,-35.0,-7000.0,10,31.0,-37.0
CONFIRMED_BREAKOUT,-45.0,-9000.0,103,57.0,-50.0
CONFIRMED_BREAKOUT,-19.0,-3800.0,5,11.0,-26.0
CONFIRMED_BREAKOUT,-26.0,-5200.0,6,5.0,-27.0
CONFIRMED_BREAKOUT,85.0,17000.0,5,93.0,-39.0
CONFIRMED_BREAKOUT,145.0,29000.0,42,147.0,-41.0
CONFIRMED_BREAKOUT,-39.0,-7800.0,21,37.0,-43.0
CONFIRMED_BREAKOUT,-64.0,-12800.0,88,58.0,-109.0
EARLY_BREAKOUT,-12.0,-2400.0,61,43.0,-41.0
CONFIRMED_BREAKOUT,61.0,12200.0,3,66.0,-22.0
CONFIRMED_BREAKOUT,-72.0,-14400.0,3,14.0,-78.0
EARLY_BREAKOUT,-6.0,-1200.0,2,6.0,-20.0
EARLY_BREAKOUT,9.299999999999999,1859.9999999999998,53,32.0,-16.0
CONFIRMED_BREAKOUT,-18.0,-3600.0,13,7.0,-18.0
CONFIRMED_BREAKOUT,39.0,7800.0,18,41.0,-16.0
CONFIRMED_BREAKOUT,-21.0,-4200.0,9,6.0,-27.0
CONFIRMED_BREAKOUT,62.0,12400.0,3,65.0,-65.0
CONFIRMED_BREAKOUT,79.0,15800.0,14,82.0,-22.0
CONFIRMED_BREAKOUT,71.0,14200.0,19,73.0,-33.0
EARLY_BREAKOUT,-6.8999999999999995,-1380.0,6,28.0,-26.0
CONFIRMED_BREAKOUT,-27.0,-5400.0,45,51.0,-40.0
CONFIRMED_BREAKOUT,-62.0,-12400.0,30,90.0,-64.0
EARLY_BREAKOUT,-9.9,-1980.0,2,18.0,-41.0
CONFIRMED_BREAKOUT,-34.0,-6800.0,2,7.0,-47.0
CONFIRMED_BREAKOUT,73.0,14600.0,9,76.0,-19.0
EARLY_BREAKOUT,-7.199999999999999,-1439.9999999999998,21,18.0,-24.0
CONFIRMED_BREAKOUT,-34.0,-6800.0,73,43.0,-53.0
CONFIRMED_BREAKOUT,-82.0,-16400.0,10,49.0,-93.0
CONFIRMED_BREAKOUT,77.0,15400.0,20,79.0,-33.0
EARLY_BREAKOUT,17.099999999999998,3419.9999999999995,17,58.0,-21.0
CONFIRMED_BREAKOUT,-33.0,-6600.0,60,27.0,-34.0
CONFIRMED_BREAKOUT,60.0,12000.0,10,64.0,-31.0
CONFIRMED_BREAKOUT,-16.0,-3200.0,8,21.0,-19.0
CONFIRMED_BREAKOUT,66.0,13200.0,87,70.0,-22.0
EARLY_BREAKOUT,8.4,1680.0,13,30.0,-14.0
CONFIRMED_BREAKOUT,-11.0,-2200.0,5,2.0,-16.0
CONFIRMED_BREAKOUT,-17.0,-3400.0,3,9.0,-17.0
CONFIRMED_BREAKOUT,56.0,11200.0,3,61.0,-32.0
CONFIRMED_BREAKOUT,77.0,15400.0,16,79.0,-20.0
CONFIRMED_BREAKOUT,-26.0,-5200.0,47,44.0,-35.0
CONFIRMED_BREAKOUT,-43.0,-8600.0,4,10.0,-48.0
